id,title,url_item,url_image,price,category
2227,ASOS DESIGN textured tiered midi smock dress in polka dot,https://www.asos.com/asos-design/asos-design-textured-tiered-midi-smock-dress-in-polka-dot/prd/21140238?colourwayid=60143367&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,sale
2228,JDY jersey puff sleeve mini dress in grey,https://www.asos.com/jdy/jdy-jersey-puff-sleeve-mini-dress-in-grey/prd/20593186?colourwayid=60066850&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,sale
2229,adidas Originals 3D geo backpack in black,https://www.asos.com/adidas-originals/adidas-originals-3d-geo-backpack-in-black/prd/14668962?colourwayid=16634991&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,34.95,sale
2230,Dorina Air Sculpt shaping body in pink,https://www.asos.com/dorina/dorina-air-sculpt-shaping-body-in-pink/prd/13613606?colourwayid=16551575&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,38.00,sale
2231,ASYOU over boob crop top in sand,https://www.asos.com/asyou/asyou-over-boob-crop-top-in-sand/prd/22414703?colourwayid=60396806&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,8.00,sale
2232,Urban Threads mini smock sweater dress in lilac,https://www.asos.com/urban-threads/urban-threads-mini-smock-sweater-dress-in-lilac/prd/21739118?colourwayid=60193208&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,sale
2233,The North Face TNL cropped t-shirt in pink,https://www.asos.com/the-north-face/the-north-face-tnl-cropped-t-shirt-in-pink/prd/21630735?colourwayid=60182614&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,30.00,sale
2234,ASOS DESIGN Curve recycled high rise farleigh 'slim' mom jeans in dark wash,https://www.asos.com/asos-curve/asos-design-curve-recycled-high-rise-farleigh-slim-mom-jeans-in-dark-wash/prd/13897775?colourwayid=16574941&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,sale
2235,ASOS DESIGN Tall suedette biker jacket in stone,https://www.asos.com/asos-tall/asos-design-tall-suedette-biker-jacket-in-stone/prd/13280126?colourwayid=16535516&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,40.00,sale
2236,Reclaimed Vintage inspired chain earring and stud set in gold,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-inspired-chain-earring-and-stud-set-in-gold/prd/20891564?colourwayid=60097629&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,8.00,sale
2237,ASOS DESIGN scoop neck jumper in fine knit rib with long sleeve in cream,https://www.asos.com/asos-design/asos-design-scoop-neck-jumper-in-fine-knit-rib-with-long-sleeve-in-cream/prd/20243550?colourwayid=60020508&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,16.00,sale
2238,ASOS DESIGN faux fur hero longline maxi coat in brown,https://www.asos.com/asos-design/asos-design-faux-fur-hero-longline-maxi-coat-in-brown/prd/20110701?colourwayid=60009394&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,85.00,sale
2239,COLLUSION ombre wide leg jogger with stitch detail waistband,https://www.asos.com/collusion/collusion-ombre-wide-leg-jogger-with-stitch-detail-waistband/prd/20769594?colourwayid=60086490&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,sale
2240,Brave Soul Plus clara hoodie,https://www.asos.com/brave-soul-plus/brave-soul-plus-clara-hoodie/prd/23075886?colourwayid=60448851&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,29.99,sale
2241,Under Armour Denali Print Short Sleeve in black and white,https://www.asos.com/under-armour/under-armour-denali-print-short-sleeve-in-black-and-white/prd/23062573?colourwayid=60447611&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,26.00,sale
2242,My Accessories London hair bow with pearl detail in black,https://www.asos.com/my-accessories/my-accessories-london-hair-bow-with-pearl-detail-in-black/prd/21639169?colourwayid=60183378&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,8.00,sale
2243,Nike festival woven shorts in pink,https://www.asos.com/nike/nike-festival-woven-shorts-in-pink/prd/21134556?colourwayid=60143001&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,29.95,sale
2244,In The Style x Lorna Luxe peplum hem open back top in white,https://www.asos.com/in-the-style/in-the-style-x-lorna-luxe-peplum-hem-open-back-top-in-white/prd/20791524?colourwayid=60088239&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,30.00,sale
2245,Skinnydip 90's crop top with needy embroidery in rib knit,https://www.asos.com/skinnydip/skinnydip-90s-crop-top-with-needy-embroidery-in-rib-knit/prd/20710929?colourwayid=60081670&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,16.00,sale
2246,ASOS DESIGN Wide Fit Day Time chunky flatform lace up trainers in white,https://www.asos.com/asos-design/asos-design-wide-fit-day-time-chunky-flatform-lace-up-trainers-in-white/prd/20700431?colourwayid=60080575&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,sale
2247,ASOS DESIGN hoop earring in crystal curb chain in gold tone,https://www.asos.com/asos-design/asos-design-hoop-earring-in-crystal-curb-chain-in-gold-tone/prd/20450104?colourwayid=60054823&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,6.00,sale
2248,Dorina Exclusive split side bikini bottom in white leopard,https://www.asos.com/dorina/dorina-exclusive-split-side-bikini-bottom-in-white-leopard/prd/13836570?colourwayid=16570116&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,12.00,sale
2249,Brave Soul high neck fisherman knit jumper,https://www.asos.com/brave-soul/brave-soul-high-neck-fisherman-knit-jumper/prd/22794451?colourwayid=60426692&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,24.99,sale
2250,Miss Selfridge yoga marble print leggings in blue,https://www.asos.com/miss-selfridge/miss-selfridge-yoga-marble-print-leggings-in-blue/prd/22626208?colourwayid=60412878&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,18.00,sale
2251,ASYOU underwired crop top with high neck & long sleeve in ecru,https://www.asos.com/asyou/asyou-underwired-crop-top-with-high-neck-long-sleeve-in-ecru/prd/22335088?colourwayid=60390809&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,12.00,sale
2252,Santa Cruz Heart Dot cropped t-shirt in white Exclusive at ASOS,https://www.asos.com/santa-cruz/santa-cruz-heart-dot-cropped-t-shirt-in-white-exclusive-at-asos/prd/22320483?colourwayid=60389807&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,23.99,sale
2253,Noisy May Ship knitted jumper in light grey,https://www.asos.com/noisy-may/noisy-may-ship-knitted-jumper-in-light-grey/prd/22296731?colourwayid=60387934&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,sale
2254,New Balance bralette in navy - exclusive to ASOS,https://www.asos.com/new-balance/new-balance-bralette-in-navy-exclusive-to-asos/prd/21926946?colourwayid=60309866&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,sale
2255,Vila belted coat in black,https://www.asos.com/vila/vila-belted-coat-in-black/prd/21627332?colourwayid=60182309&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,60.00,sale
2256,ASOS DESIGN long sleeve rib jumper with buttons in camel,https://www.asos.com/asos-design/asos-design-long-sleeve-rib-jumper-with-buttons-in-camel/prd/21593907?colourwayid=60179664&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,sale
2257,Wednesday's Girl Curve midi smock dress with tiered skirt in vintage floral,https://www.asos.com/wednesdays-girl-curve/wednesdays-girl-curve-midi-smock-dress-with-tiered-skirt-in-vintage-floral/prd/21548674?colourwayid=60175445&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,24.00,sale
2258,Truffle collection chunky trainers in white orange mix,https://www.asos.com/truffle-collection/truffle-collection-chunky-trainers-in-white-orange-mix/prd/21516756?colourwayid=60173083&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,36.00,sale
2259,Daisy Street button front midi skirt in ditsy floral,https://www.asos.com/daisy-street/daisy-street-button-front-midi-skirt-in-ditsy-floral/prd/21307480?colourwayid=60155614&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,19.99,sale
2260,ASOS DESIGN long sleeve tiered smock mini dress in red ditsy print,https://www.asos.com/asos-design/asos-design-long-sleeve-tiered-smock-mini-dress-in-red-ditsy-print/prd/21275103?colourwayid=60152778&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,sale
2261,Steve Madden Skylar chunky lace up ankle boot in white leather,https://www.asos.com/steve-madden/steve-madden-skylar-chunky-lace-up-ankle-boot-in-white-leather/prd/20933711?colourwayid=60100898&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,140.00,sale
2262,ASOS DESIGN Maternity mix & match jersey pyjama short in pink,https://www.asos.com/asos-maternity/asos-design-maternity-mix-match-jersey-pyjama-short-in-pink/prd/20928272?colourwayid=60100417&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,8.00,sale
2263,Nike velvet mini backpack in burgandy,https://www.asos.com/nike/nike-velvet-mini-backpack-in-burgandy/prd/20578413?colourwayid=60065760&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,26.95,sale
2264,Calvin Klein logo triangle bikini top in blue,https://www.asos.com/calvin-klein/calvin-klein-logo-triangle-bikini-top-in-blue/prd/20066164?colourwayid=60005760&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,38.00,sale
2265,ASOS DESIGN one shoulder satin maxi dress with split strap detail,https://www.asos.com/asos-design/asos-design-one-shoulder-satin-maxi-dress-with-split-strap-detail/prd/14940274?colourwayid=16658663&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,60.00,sale
2266,Brave Soul harribo roll neck jumper in toasted camel,https://www.asos.com/brave-soul/brave-soul-harribo-roll-neck-jumper-in-toasted-camel/prd/22624996?colourwayid=60412793&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.99,sale
2267,Missguided Tall co-ord crop top and midaxi skirt set in grey,https://www.asos.com/missguided-tall/missguided-tall-co-ord-crop-top-and-midaxi-skirt-set-in-grey/prd/22101989?colourwayid=60373762&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,18.00,sale
2268,NaaNaa mesh long sleeve crop top in floral,https://www.asos.com/naanaa/naanaa-mesh-long-sleeve-crop-top-in-floral/prd/21727156?colourwayid=60191267&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,sale
2269,ASOS DESIGN curve smock jumpsuit in floral print,https://www.asos.com/asos-curve/asos-design-curve-smock-jumpsuit-in-floral-print/prd/21586254?colourwayid=60178461&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,45.00,sale
2270,Chelsea Peers organic cotton heavy weight lounge shorts in teal,https://www.asos.com/chelsea-peers/chelsea-peers-organic-cotton-heavy-weight-lounge-shorts-in-teal/prd/21418068?colourwayid=60165227&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,24.00,sale
2271,Parisian slouchy dipped hem jumper dress in cream,https://www.asos.com/parisian/parisian-slouchy-dipped-hem-jumper-dress-in-cream/prd/21071374?colourwayid=60138086&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,21.00,sale
2272,ASOS DESIGN super oversized t-shirt with photographic eagle motif,https://www.asos.com/asos-design/asos-design-super-oversized-t-shirt-with-photographic-eagle-motif/prd/20991995?colourwayid=60132315&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,18.00,sale
2273,New Girl Order shrunken long sleeve t-shirt with in dog years graphic,https://www.asos.com/new-girl-order/new-girl-order-shrunken-long-sleeve-t-shirt-with-in-dog-years-graphic/prd/20948923?colourwayid=60128643&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,sale
2274,ASOS DESIGN hoop earrings in statement split design in gold tone,https://www.asos.com/asos-design/asos-design-hoop-earrings-in-statement-split-design-in-gold-tone/prd/20450151?colourwayid=60054854&SearchQuery=&cid=7046,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,8.00,sale
